gen,nevals,avg,std,min,max
60,16,67.6875,8.65100247081227,53.0,83.0
61,16,70.5,8.852965604812887,51.0,88.0
62,16,67.4375,8.418497119438838,50.0,81.0
63,16,71.3125,8.244079314878041,60.0,90.0
64,16,66.6875,11.217835965550575,51.0,89.0
65,16,66.375,9.177928687890313,53.0,83.0
66,16,69.75,11.480962503205035,52.0,94.0
67,16,68.9375,8.975443930525108,48.0,84.0
68,16,73.6875,6.907593195172976,65.0,88.0
69,16,68.5,8.602325267042627,60.0,95.0
70,16,67.3125,9.325494289848661,48.0,85.0
71,16,67.75,10.703387314303823,47.0,91.0
72,16,68.25,7.893826701923472,51.0,80.0
73,16,64.1875,10.835236211084649,44.0,86.0
74,16,69.8125,9.773809070674544,48.0,84.0
75,16,71.25,6.896557112066861,61.0,86.0
76,16,67.1875,7.358827607030892,51.0,78.0
77,16,71.75,9.522998477370455,56.0,91.0
78,16,64.3125,10.116315720162158,51.0,93.0
79,16,65.8125,6.0022782133120085,55.0,75.0
80,16,69.125,7.65567599889128,58.0,84.0
81,16,64.75,8.627716963368698,53.0,86.0
82,16,68.25,6.860211367006122,59.0,83.0
83,16,69.0625,7.189130249898105,55.0,79.0
84,16,68.0,6.051859218455102,58.0,77.0
85,16,65.5625,6.623525779371588,51.0,77.0
86,16,67.625,7.573597229850555,53.0,82.0
87,16,68.5,9.968701018688442,54.0,92.0
88,16,63.0625,5.153503056174508,50.0,70.0
89,16,69.625,7.809249323718638,59.0,87.0
90,16,70.3125,6.458702946412693,62.0,83.0
91,16,68.375,8.75981592272349,52.0,85.0
92,16,68.0,7.4916620318858484,50.0,81.0
93,16,69.3125,9.318789822181849,56.0,90.0
94,16,69.5625,6.204522040415362,61.0,84.0
95,16,66.5,7.599342076785332,53.0,82.0
96,16,71.3125,8.453688174400568,56.0,87.0
97,16,66.0,7.664854858377946,55.0,77.0
98,16,66.9375,7.022007814720801,48.0,76.0
99,16,67.375,8.594147718069546,56.0,84.0
100,16,68.5625,7.976283203974142,48.0,80.0
101,16,70.5625,6.324246496619182,60.0,87.0
102,16,66.1875,8.025107086512927,55.0,82.0
103,16,67.625,8.053531833922307,51.0,80.0
104,16,67.9375,7.369436460815711,57.0,79.0
105,16,67.125,9.84171605971235,44.0,81.0
106,16,66.625,7.944140922717824,56.0,84.0
107,16,66.5,4.47213595499958,55.0,74.0
108,16,70.4375,7.331172740428369,60.0,87.0
109,16,69.0625,10.802018040625557,46.0,89.0
110,16,67.25,6.289872812704562,58.0,79.0
111,16,70.0,8.448372624357901,57.0,87.0
112,16,68.3125,5.860020797744664,54.0,77.0
113,16,67.0625,9.357274910464051,52.0,90.0
114,16,67.8125,9.180269263480238,50.0,83.0
115,16,67.5625,8.13148779437072,51.0,85.0
116,16,66.8125,6.033435484862666,57.0,79.0
117,16,66.0,7.262919523166975,56.0,80.0
118,16,74.375,10.457503287113994,53.0,94.0
119,16,69.625,7.244610065421051,56.0,78.0
120,16,71.125,8.608680212436747,57.0,90.0
121,16,69.9375,7.553713904431382,59.0,87.0
122,16,66.25,7.741931283601011,52.0,85.0
123,16,68.4375,6.642371093969381,59.0,85.0
124,16,68.8125,9.248099466917514,55.0,89.0
125,16,68.9375,7.013101578474392,55.0,84.0
126,16,71.3125,10.663716226063032,50.0,92.0
127,16,67.0,6.5,56.0,78.0
128,16,69.5,10.295630140987,49.0,87.0
129,16,68.5625,6.707912771496064,55.0,79.0
130,16,69.8125,7.099460806990908,60.0,86.0
131,16,68.5625,11.33561175014388,50.0,91.0
132,16,71.1875,7.0906518564938725,60.0,84.0
133,16,70.4375,7.365194753025883,53.0,83.0
134,16,71.0625,6.3291858678664195,56.0,84.0
135,16,70.9375,8.234597364170272,59.0,89.0
136,16,73.0625,10.176374292939505,58.0,94.0
137,16,70.0625,9.37729138664252,52.0,88.0
138,16,70.5625,8.951038696710008,52.0,88.0
139,16,69.375,9.892389751723291,57.0,94.0
140,16,68.5,7.615773105863909,57.0,85.0
141,16,68.4375,6.353825127433081,59.0,84.0
142,16,76.25,7.25,64.0,87.0
143,16,72.6875,11.649671400945179,45.0,93.0
144,16,72.6875,9.378957498037828,56.0,91.0
145,16,71.6875,9.06724013964558,55.0,86.0
146,16,71.5,9.598176910226233,57.0,89.0
147,16,73.5625,9.49321303616431,61.0,91.0
148,16,71.1875,8.819146429785595,58.0,94.0
149,16,74.125,7.896795236043543,56.0,91.0
150,16,73.375,12.128865363256367,55.0,104.0
151,16,70.0,10.062305898749054,51.0,85.0
152,16,68.75,7.830229881682913,54.0,84.0
153,16,68.5625,10.21621719375621,51.0,87.0
154,16,69.9375,11.365896082139763,47.0,92.0
155,16,69.3125,9.891402516832484,53.0,84.0
156,16,71.75,7.292976072907411,56.0,84.0
157,16,68.25,7.545694136393285,54.0,81.0
158,16,72.1875,9.118790695591166,60.0,96.0
159,16,67.75,6.118619125260208,57.0,79.0
160,16,72.125,8.845019785167244,58.0,91.0
161,16,71.25,8.821139382188676,59.0,91.0
162,16,67.6875,8.013416484246903,56.0,83.0
163,16,71.0625,8.104541550883678,60.0,90.0
164,16,68.6875,6.262175640302658,59.0,81.0
165,16,69.875,10.373493866581308,56.0,91.0
166,16,70.5,6.41287766919033,59.0,81.0
167,16,69.0,8.881159834165805,55.0,87.0
168,16,69.375,9.143816216438298,58.0,93.0
169,16,68.0625,10.04657124346411,53.0,85.0
170,16,66.0625,8.399916294225795,51.0,80.0
171,16,70.6875,7.711345132335863,59.0,82.0
172,16,69.875,7.321842322803735,61.0,84.0
173,16,75.8125,7.674786234808107,60.0,88.0
174,16,69.0,8.76783895837509,56.0,85.0
175,16,72.875,9.472822968893697,55.0,86.0
176,16,67.25,9.633924433998846,50.0,84.0
177,16,68.8125,7.434873485809963,56.0,85.0
178,16,73.375,8.395497305103492,60.0,90.0
179,16,72.4375,11.18575405370599,53.0,93.0
180,16,72.0,8.18535277187245,53.0,83.0
181,16,69.625,10.746365664725912,53.0,92.0
182,16,69.3125,7.735621742949949,59.0,81.0
183,16,73.375,7.7852023095100105,58.0,90.0
184,16,67.5,6.214901447328026,56.0,80.0
185,16,73.75,7.677076266392044,57.0,89.0
186,16,71.0625,7.537147587118087,58.0,86.0
187,16,69.3125,7.911374327510992,51.0,88.0
188,16,73.5,12.026013470805694,56.0,100.0
189,16,71.0,11.779218989389747,53.0,102.0
190,16,71.0,9.937303457175895,58.0,92.0
191,16,71.5,10.161200716450788,57.0,94.0
192,16,71.6875,6.705583028342875,58.0,84.0
193,16,69.3125,8.94929291899645,56.0,92.0
194,16,71.125,9.157476453696182,57.0,90.0
195,16,72.625,8.410373059502177,57.0,92.0
196,16,70.5,5.135659646043535,60.0,76.0
197,16,69.1875,9.30872406670216,54.0,89.0
198,16,70.3125,7.93503898856206,56.0,84.0
199,16,67.6875,8.342052729993979,57.0,85.0
200,16,66.875,8.83087623059003,56.0,85.0
201,16,71.8125,9.907186469931814,52.0,87.0
202,16,71.75,9.161741100904347,59.0,87.0
203,16,69.8125,8.903782552937825,54.0,87.0
204,16,78.125,5.441449714919729,68.0,86.0
205,16,69.6875,7.654400286763163,54.0,83.0
206,16,68.5625,7.574370848459957,55.0,79.0
207,16,71.3125,11.427591336322804,46.0,90.0
208,16,76.125,6.518003912241845,67.0,87.0
209,16,70.6875,9.661254770991189,56.0,95.0
210,16,73.25,7.292976072907411,62.0,84.0
211,16,72.0,8.810505093353047,60.0,88.0
212,16,73.25,8.835298523536146,56.0,92.0
213,16,72.625,7.720710783341129,54.0,86.0
214,16,67.625,7.7368840627218916,54.0,80.0
215,16,73.4375,8.223204591277053,58.0,87.0
216,16,71.375,7.79322622538317,54.0,89.0
217,16,68.5,6.782329983125268,58.0,85.0
218,16,71.375,5.851014869234225,60.0,80.0
219,16,72.0625,9.161527915691792,57.0,87.0
220,16,75.0,8.381527307120106,61.0,96.0
221,16,70.0625,7.7416790007077925,55.0,82.0
222,16,70.5,9.956153875869939,55.0,89.0
223,16,68.75,5.952940449895329,57.0,81.0
224,16,70.375,7.210019070709869,54.0,85.0
225,16,69.0625,8.065890759860315,58.0,83.0
226,16,67.75,9.209370228196931,52.0,87.0
227,16,72.0,10.653637876331258,54.0,89.0
228,16,69.5625,8.054259354527888,55.0,79.0
229,16,69.375,7.7368840627218916,57.0,83.0
230,16,70.8125,8.293210702134608,58.0,89.0
231,16,69.1875,6.3759190513995705,56.0,79.0
232,16,69.375,8.222492018846841,54.0,89.0
233,16,73.25,6.995534289816611,62.0,83.0
234,16,68.1875,6.326716664273816,57.0,82.0
235,16,70.3125,8.228902949360869,58.0,86.0
236,16,72.5,8.831760866327848,53.0,90.0
237,16,71.5625,8.923065266487745,49.0,81.0
238,16,69.375,8.601417034419386,53.0,84.0
239,16,69.8125,11.41391009908524,47.0,95.0
240,16,70.6875,10.245235172996274,56.0,92.0
241,16,75.375,9.439776215567825,55.0,98.0
242,16,71.25,9.134412953222554,61.0,95.0
243,16,71.0,5.830951894845301,62.0,82.0
244,16,77.1875,7.409611578888599,66.0,96.0
245,16,69.3125,9.251477922472711,56.0,93.0
246,16,69.0,7.874007874011811,58.0,81.0
247,16,72.5625,8.873899579666203,50.0,90.0
248,16,70.9375,7.8935792736882044,61.0,85.0
249,16,74.5625,8.838613791200519,52.0,87.0
