gen,nevals,avg,std,min,max
42,16,70.4375,5.862686564195633,60.0,79.0
43,16,66.875,7.680128579652817,53.0,86.0
44,16,71.875,9.299697575727933,58.0,86.0
45,16,70.25,8.302860952707807,49.0,89.0
46,16,66.0,7.945124291035352,48.0,78.0
47,16,68.75,6.905613658466566,61.0,88.0
48,16,68.875,9.218697033746146,55.0,88.0
49,16,68.9375,9.195574682965715,52.0,86.0
50,16,74.25,10.207227831296802,49.0,93.0
51,16,70.8125,7.811999983998976,58.0,85.0
52,16,69.625,9.136978439287246,54.0,88.0
53,16,68.1875,6.793551630038591,53.0,79.0
54,16,68.9375,8.87742044458862,55.0,90.0
55,16,67.625,7.540515565927836,55.0,83.0
56,16,63.9375,6.0152800225758405,52.0,76.0
57,16,72.6875,8.751562360515978,59.0,95.0
58,16,66.875,7.904705876881189,49.0,81.0
59,16,73.125,7.8888766627448295,58.0,86.0
60,16,73.3125,5.4396547454778785,65.0,84.0
61,16,70.75,11.491844934561204,54.0,90.0
62,16,66.875,8.26041009877839,52.0,85.0
63,16,69.5,7.4916620318858484,58.0,86.0
64,16,70.8125,9.824833013848123,55.0,95.0
65,16,71.875,6.101997623729462,63.0,85.0
66,16,68.8125,8.508956678112776,57.0,92.0
67,16,65.8125,10.35747767315962,50.0,83.0
68,16,66.875,5.266343608235224,57.0,74.0
69,16,71.1875,9.799354251684138,56.0,92.0
70,16,66.4375,7.944878460366779,56.0,86.0
71,16,70.625,10.240086669555097,51.0,88.0
72,16,70.1875,8.148763326419537,57.0,89.0
73,16,69.25,7.057797106746552,57.0,81.0
74,16,68.875,9.116434335857413,53.0,86.0
75,16,71.8125,8.217502281715534,58.0,88.0
76,16,70.8125,8.494253572268725,58.0,93.0
77,16,68.8125,6.473201970431635,58.0,83.0
78,16,67.6875,7.165182743656996,57.0,80.0
79,16,65.5,5.5901699437494745,58.0,74.0
80,16,70.0625,7.561983453433365,55.0,83.0
81,16,66.9375,9.243029468199266,54.0,90.0
82,16,71.25,8.181534085976786,57.0,84.0
83,16,70.375,7.565340375687005,57.0,84.0
84,16,68.5625,7.415935123098098,57.0,80.0
85,16,71.25,8.863548950617918,58.0,85.0
86,16,67.5625,7.322642538728761,56.0,80.0
87,16,71.375,6.203577596838779,55.0,81.0
88,16,70.375,8.688174434252572,57.0,92.0
89,16,71.1875,6.948189962141219,58.0,82.0
90,16,67.1875,7.307690726214404,57.0,81.0
91,16,67.1875,7.073001042697506,55.0,86.0
92,16,70.6875,7.751763912168636,54.0,81.0
93,16,71.4375,7.236787529698519,60.0,84.0
94,16,70.5,6.623820649745885,60.0,90.0
95,16,72.4375,9.226109350641797,54.0,88.0
96,16,65.375,9.713875385241463,50.0,86.0
97,16,71.4375,9.867679248435268,57.0,89.0
98,16,67.625,6.697714162309407,57.0,81.0
99,16,73.375,7.140334375923861,60.0,84.0
100,16,74.1875,8.611175514992132,61.0,88.0
101,16,72.5625,10.659319572561843,59.0,101.0
102,16,68.9375,7.709318630722173,58.0,84.0
103,16,70.0,9.239859306288164,56.0,86.0
104,16,67.6875,8.672649177154579,51.0,84.0
105,16,69.1875,8.056199088279783,56.0,82.0
106,16,70.375,8.88731539892672,53.0,90.0
107,16,68.375,9.78439446261239,51.0,91.0
108,16,66.625,6.565772993334448,57.0,80.0
109,16,70.6875,9.392275749252681,48.0,87.0
110,16,69.5,8.979142498033985,49.0,84.0
111,16,69.9375,9.476739616028288,52.0,87.0
112,16,66.8125,7.468423110001201,50.0,78.0
113,16,71.125,7.131575912797956,62.0,86.0
114,16,68.8125,9.566992408798075,48.0,83.0
115,16,69.875,7.606535019310698,59.0,80.0
116,16,73.0,7.516648189186454,62.0,90.0
117,16,73.9375,10.249809449448316,56.0,89.0
118,16,69.8125,8.697835578464334,57.0,90.0
119,16,71.625,7.825239612944769,60.0,85.0
120,16,69.3125,7.277694947577839,54.0,80.0
121,16,69.25,9.216154295583381,52.0,88.0
122,16,66.75,8.656644846590392,56.0,84.0
123,16,69.3125,5.923668099243914,60.0,79.0
124,16,69.0,8.231038816577165,58.0,85.0
125,16,66.25,7.344215410784191,51.0,82.0
126,16,70.8125,6.326716664273816,56.0,80.0
127,16,66.3125,6.621166343628591,56.0,77.0
128,16,67.4375,11.863645887753057,47.0,94.0
129,16,68.0625,9.222721602108566,51.0,84.0
130,16,70.6875,8.872138623240735,57.0,86.0
131,16,66.9375,8.399916294225795,57.0,89.0
132,16,74.4375,9.07585223271071,55.0,91.0
133,16,71.0,8.477912478906585,56.0,82.0
134,16,71.75,10.485108487755385,50.0,90.0
135,16,72.0,7.697402159170326,59.0,89.0
136,16,71.125,7.944140922717824,59.0,89.0
137,16,71.25,4.00780488547035,65.0,78.0
138,16,71.875,9.406613365074595,56.0,88.0
139,16,70.375,9.577806377245262,58.0,92.0
140,16,70.375,8.594147718069546,53.0,90.0
141,16,70.8125,9.152996435594194,55.0,91.0
142,16,70.5,8.993052874302474,56.0,90.0
143,16,67.25,10.532687216470448,53.0,92.0
144,16,69.5625,5.936842068810657,57.0,83.0
145,16,73.0,10.0,52.0,87.0
146,16,67.0625,7.7416790007077925,55.0,85.0
147,16,70.875,11.65587298317891,53.0,94.0
148,16,73.3125,6.834825802461976,58.0,85.0
149,16,70.5625,7.331172740428369,62.0,90.0
150,16,72.375,7.614747205259016,62.0,88.0
151,16,72.875,6.650892797211514,60.0,89.0
152,16,66.4375,9.26666572991602,46.0,82.0
153,16,76.5625,10.659319572561843,60.0,100.0
154,16,66.875,9.745992766260398,51.0,85.0
155,16,72.875,9.033790732577327,56.0,89.0
156,16,74.5,9.273618495495704,62.0,96.0
157,16,69.625,11.553543828626783,55.0,96.0
158,16,67.8125,13.915902548882698,52.0,108.0
159,16,68.875,8.652131240336105,53.0,86.0
160,16,69.625,8.557708513381371,51.0,80.0
161,16,69.1875,9.001518969040726,53.0,85.0
162,16,69.625,8.462232270506405,54.0,87.0
163,16,68.4375,8.192746410697698,53.0,83.0
164,16,70.0625,9.800948614802548,51.0,82.0
165,16,69.3125,6.301971417739056,56.0,80.0
166,16,66.9375,7.668676140638618,53.0,85.0
167,16,73.1875,9.118790695591166,56.0,93.0
168,16,69.6875,9.101639618771994,57.0,91.0
169,16,70.8125,5.981416533731788,57.0,80.0
170,16,66.625,7.936269589674988,55.0,86.0
171,16,69.4375,8.215600632333585,52.0,87.0
172,16,72.125,9.642840608451433,54.0,91.0
173,16,71.1875,7.392722350392987,58.0,86.0
174,16,68.5625,8.710401468933565,50.0,85.0
175,16,71.125,7.865073108369686,59.0,88.0
176,16,66.5,7.897784499465657,55.0,85.0
177,16,69.25,9.90265116016918,56.0,94.0
178,16,67.375,6.13264828601804,56.0,78.0
179,16,68.9375,8.756916908935473,48.0,80.0
180,16,68.5,7.0089228844380935,57.0,82.0
181,16,70.5,8.23862852664204,57.0,89.0
182,16,70.25,7.470776398741967,57.0,84.0
183,16,72.0625,9.188775421676166,54.0,85.0
184,16,71.5,10.01873245475694,57.0,100.0
185,16,70.0625,8.69963181692191,54.0,89.0
186,16,69.0625,7.12801471308807,58.0,81.0
187,16,67.4375,8.062015489317792,55.0,79.0
188,16,69.25,8.1891696770796,53.0,84.0
189,16,68.8125,7.0906518564938725,56.0,80.0
190,16,71.125,9.399966755260362,59.0,92.0
191,16,70.25,5.367727638395972,57.0,79.0
192,16,69.125,7.769129616630167,51.0,81.0
193,16,69.75,8.721381771256205,53.0,85.0
194,16,69.75,5.539629951540085,62.0,85.0
195,16,71.25,7.369701486491838,57.0,86.0
196,16,69.125,8.267972847076846,57.0,88.0
197,16,66.25,7.611668673819165,53.0,79.0
198,16,70.875,5.360445410597892,61.0,79.0
199,16,75.5625,6.927921315228688,63.0,86.0
200,16,67.1875,10.113226179118115,53.0,86.0
201,16,66.8125,8.683452294450635,56.0,86.0
202,16,67.8125,9.30872406670216,52.0,86.0
203,16,71.75,10.556396165358706,54.0,91.0
204,16,69.0,8.48528137423857,51.0,81.0
205,16,66.5625,9.333868102239286,50.0,92.0
206,16,71.0625,7.6278171025529975,57.0,82.0
207,16,71.0,10.851267207105353,57.0,103.0
208,16,70.0,11.129914644776033,55.0,91.0
209,16,69.4375,10.588724840602858,56.0,86.0
210,16,69.1875,5.736056463285556,60.0,79.0
211,16,75.0,7.254309064273454,58.0,88.0
212,16,68.25,8.912771734987944,49.0,86.0
213,16,70.5625,7.697148416783971,54.0,82.0
214,16,70.875,9.033790732577327,55.0,89.0
215,16,67.8125,9.818469521773748,47.0,87.0
216,16,71.0,7.322909257938405,59.0,85.0
217,16,66.5625,7.314102388536819,57.0,79.0
218,16,73.9375,10.02165623786807,56.0,91.0
219,16,65.625,8.78119439484174,51.0,82.0
220,16,70.125,10.576359250706266,51.0,94.0
221,16,73.4375,10.752724945333625,55.0,97.0
222,16,66.1875,8.017315245766502,55.0,84.0
223,16,69.25,7.066647012551285,57.0,81.0
224,16,70.9375,7.586738017751767,58.0,89.0
225,16,67.25,7.75806032459145,57.0,83.0
226,16,71.5625,7.035346029158765,60.0,87.0
227,16,67.4375,10.582820689683823,53.0,85.0
228,16,73.875,7.210019070709869,63.0,87.0
229,16,68.125,9.102712507818755,53.0,84.0
230,16,69.0,9.968701018688442,56.0,88.0
231,16,68.1875,11.125526672926545,54.0,88.0
232,16,69.0625,7.925187300625772,52.0,82.0
233,16,69.125,11.027664077219617,55.0,94.0
234,16,73.25,10.015612812005065,51.0,91.0
235,16,71.1875,9.268351727788495,59.0,99.0
236,16,73.375,7.473912964438374,52.0,84.0
237,16,68.25,5.7282196186948,57.0,76.0
238,16,67.875,6.641488914392616,56.0,80.0
239,16,69.3125,10.37857619088476,60.0,102.0
240,16,69.75,6.823672031978091,62.0,80.0
241,16,72.1875,7.358827607030892,58.0,84.0
242,16,68.25,7.652613932506983,51.0,80.0
243,16,68.6875,8.86509129958626,52.0,87.0
244,16,75.4375,10.19171691865507,53.0,91.0
245,16,70.9375,7.2669521637341195,57.0,82.0
246,16,69.0625,9.959096030765041,50.0,90.0
247,16,69.875,8.513775601928911,50.0,83.0
248,16,70.9375,9.503083381197914,58.0,89.0
249,16,69.6875,10.604944306784454,54.0,87.0
