gen,nevals,avg,std,min,max
87,16,65.6875,8.190839013800723,47.0,78.0
88,16,68.1875,7.568179685366885,51.0,78.0
89,16,66.0625,7.988028151552797,54.0,81.0
90,16,66.5625,9.137619698258403,51.0,80.0
91,16,67.3125,6.079872017567475,54.0,76.0
92,16,71.75,6.950719387228922,57.0,81.0
93,16,72.125,6.679025003696273,59.0,84.0
94,16,65.9375,7.066370620764241,54.0,78.0
95,16,68.625,6.963072238602727,56.0,84.0
96,16,72.125,9.949089154289451,61.0,92.0
97,16,69.25,8.089344843681719,57.0,86.0
98,16,68.5625,8.944053541320065,48.0,85.0
99,16,68.875,5.998697775350913,58.0,82.0
100,16,66.625,6.556247020971678,57.0,81.0
101,16,69.125,6.0608889612003285,59.0,78.0
102,16,70.1875,9.159822255371553,55.0,84.0
103,16,71.875,10.746365664725912,53.0,94.0
104,16,70.25,8.503675675847475,52.0,84.0
105,16,70.3125,8.175563818477597,60.0,85.0
106,16,70.75,11.955647201218342,48.0,92.0
107,16,70.5625,4.743004717476043,62.0,80.0
108,16,67.375,7.166545541612082,59.0,87.0
109,16,72.6875,8.65100247081227,56.0,85.0
110,16,70.625,7.114026637566098,60.0,83.0
111,16,70.0,8.73212459828649,51.0,88.0
112,16,68.9375,7.853890357650786,54.0,78.0
113,16,66.5625,7.305552254963344,51.0,80.0
114,16,70.4375,7.656441324140086,58.0,82.0
115,16,71.25,9.529559276272959,53.0,90.0
116,16,66.9375,9.195574682965715,50.0,83.0
117,16,66.8125,10.193249911093124,50.0,87.0
118,16,72.1875,9.200670831520927,60.0,89.0
119,16,71.625,10.049098218248242,56.0,91.0
120,16,64.875,8.908387901298417,53.0,86.0
121,16,68.4375,8.529132063111698,55.0,85.0
122,16,69.5,8.284020762890446,55.0,85.0
123,16,71.25,7.5291101731877985,58.0,83.0
124,16,70.9375,10.268086177569801,56.0,92.0
125,16,69.5,9.055385138137417,51.0,82.0
126,16,71.5625,8.810283409175893,55.0,93.0
127,16,71.375,7.448783457719791,60.0,87.0
128,16,65.625,7.77717011515114,55.0,87.0
129,16,71.5,8.937281465859739,55.0,86.0
130,16,66.75,8.496322733983215,56.0,83.0
131,16,68.875,6.537153432496441,56.0,86.0
132,16,72.4375,9.682256645534656,53.0,92.0
133,16,66.75,7.403546447480424,51.0,78.0
134,16,67.4375,10.505764786535057,52.0,89.0
135,16,70.4375,8.123797988010288,56.0,84.0
136,16,66.375,8.809618323173826,55.0,82.0
137,16,69.0,8.223442101699263,50.0,85.0
138,16,69.4375,7.491401320847789,58.0,83.0
139,16,67.625,8.75981592272349,54.0,82.0
140,16,67.5625,7.123629254109172,57.0,81.0
141,16,66.5,7.3739406018763125,54.0,79.0
142,16,69.125,5.688530126491377,61.0,79.0
143,16,71.4375,6.224636033536418,57.0,84.0
144,16,71.3125,7.346076759059899,62.0,90.0
145,16,69.375,6.13264828601804,58.0,84.0
146,16,68.5,6.773108592072033,52.0,83.0
147,16,70.125,11.20755883321609,54.0,96.0
148,16,67.4375,9.759410522669901,48.0,84.0
149,16,68.75,7.78219120813669,58.0,81.0
150,16,72.4375,9.340561747025712,58.0,92.0
151,16,70.0625,6.025661270765226,57.0,82.0
152,16,67.0,7.729812416870153,54.0,82.0
153,16,67.9375,9.81369419484834,51.0,88.0
154,16,66.875,8.774074025217704,53.0,87.0
155,16,67.1875,6.7751268438310435,56.0,79.0
156,16,70.0625,7.275547659798539,56.0,82.0
157,16,68.4375,7.382146960742518,54.0,77.0
158,16,70.875,8.709728755822422,54.0,84.0
159,16,72.6875,9.517869706504706,61.0,94.0
160,16,67.4375,7.640097757882422,54.0,82.0
161,16,69.625,8.94339840329167,50.0,89.0
162,16,68.4375,9.253166687680494,51.0,86.0
163,16,68.1875,10.875538779757076,49.0,94.0
164,16,70.0,10.880027573494472,56.0,97.0
165,16,67.75,8.649421946003097,58.0,87.0
166,16,67.375,6.565772993334448,58.0,81.0
167,16,68.8125,7.290565393026799,53.0,79.0
168,16,69.375,10.385536818094671,50.0,85.0
169,16,70.0625,8.663636289110942,56.0,92.0
170,16,72.4375,6.642371093969381,60.0,87.0
171,16,68.3125,9.97320629236155,49.0,84.0
172,16,71.6875,9.405575141903869,53.0,84.0
173,16,70.6875,7.329041120774258,53.0,82.0
174,16,75.125,12.030560045151681,56.0,113.0
175,16,69.5,8.374067112222113,51.0,80.0
176,16,68.5625,6.651773729615282,59.0,81.0
177,16,68.625,9.31312917337669,54.0,85.0
178,16,68.125,8.006833019365397,56.0,79.0
179,16,69.125,8.138450405329014,56.0,83.0
180,16,70.4375,9.630477337598588,46.0,85.0
181,16,71.875,7.622950544244663,54.0,87.0
182,16,67.25,5.2855936279664935,58.0,80.0
183,16,70.75,6.777720855862979,57.0,85.0
184,16,71.0625,9.45032241513484,59.0,93.0
185,16,68.5625,6.855369701919803,55.0,79.0
186,16,68.6875,8.431479333426608,56.0,84.0
187,16,71.8125,9.348922063532244,50.0,86.0
188,16,69.6875,10.330287689604777,46.0,85.0
189,16,71.125,7.321842322803735,57.0,83.0
190,16,69.25,7.318640584152224,57.0,84.0
191,16,68.0,9.219544457292887,51.0,84.0
192,16,70.25,7.964766161036995,54.0,81.0
193,16,69.625,6.460214779711275,60.0,80.0
194,16,67.3125,9.345578834400788,53.0,86.0
195,16,68.375,6.009107670860957,59.0,78.0
196,16,68.1875,7.691056088080492,57.0,82.0
197,16,72.5625,5.302932561328684,64.0,82.0
198,16,72.6875,7.5723076898657515,60.0,88.0
199,16,69.5,6.614378277661476,57.0,83.0
200,16,65.875,7.087621251167418,57.0,78.0
201,16,68.8125,9.036168643291248,49.0,86.0
202,16,70.6875,5.370274085184107,61.0,81.0
203,16,68.5,9.027735042633894,56.0,83.0
204,16,70.0625,8.8067357034261,55.0,91.0
205,16,69.25,7.301540933255117,55.0,80.0
206,16,66.375,7.287617923574205,54.0,81.0
207,16,70.0,9.089829481348922,51.0,86.0
208,16,67.25,7.075485849042453,51.0,79.0
209,16,68.4375,7.5163883448102915,54.0,80.0
210,16,65.5625,8.433332304018382,49.0,79.0
211,16,68.6875,7.7999899839679285,50.0,81.0
212,16,66.4375,9.466841804424536,52.0,86.0
213,16,69.0625,7.789967506350717,56.0,81.0
214,16,68.0625,6.7125698320389935,55.0,79.0
215,16,70.0625,9.27003741901833,54.0,93.0
216,16,69.625,7.338894671542848,57.0,85.0
217,16,67.125,7.473912964438374,52.0,79.0
218,16,69.6875,8.475838822795064,52.0,86.0
219,16,67.125,5.543859215384171,58.0,76.0
220,16,71.375,8.107673834090763,60.0,88.0
221,16,69.0625,7.110456648486087,56.0,85.0
222,16,66.3125,5.370274085184107,53.0,76.0
223,16,68.1875,7.658481817566717,57.0,84.0
224,16,70.6875,7.547505796619172,57.0,83.0
225,16,68.0625,7.154271014575839,57.0,82.0
226,16,70.0,7.607562027351469,57.0,84.0
227,16,70.1875,5.779476079196106,60.0,81.0
228,16,65.5,6.020797289396148,58.0,79.0
229,16,70.25,8.325412902673357,55.0,85.0
230,16,69.3125,8.815602290825057,56.0,84.0
231,16,69.625,8.637671850678283,55.0,86.0
232,16,70.4375,10.470009252622464,53.0,91.0
233,16,68.375,5.688530126491377,59.0,78.0
234,16,67.5,7.254309064273454,50.0,79.0
235,16,69.6875,6.526089468433604,56.0,80.0
236,16,68.0625,6.9773629510009005,55.0,84.0
237,16,69.0,6.244997998398398,59.0,81.0
238,16,68.875,9.171116344262568,56.0,93.0
239,16,72.0625,7.258346488698373,55.0,82.0
240,16,70.25,6.777720855862979,59.0,86.0
241,16,70.3125,9.504727442173184,56.0,87.0
242,16,69.5,6.809919235938118,58.0,83.0
243,16,74.625,7.712611425451175,60.0,88.0
244,16,70.25,8.097067370350823,56.0,83.0
245,16,69.8125,9.16664299239367,55.0,87.0
246,16,69.6875,7.147715981346769,57.0,87.0
247,16,67.625,8.85914075968996,54.0,86.0
248,16,72.625,8.313204857333902,58.0,88.0
249,16,70.3125,8.394334026591984,57.0,88.0
